time,open,high,low,close,tick_volume,spread,real_volume
1672315200,111995.0,112255.0,111035.0,111460.0,1933305,5,5397316
1672329600,111455.0,111680.0,110880.0,111035.0,618049,5,1811770
1672646400,110400.0,110585.0,107265.0,107770.0,1847940,5,4672190
1672660800,107770.0,108225.0,107320.0,107555.0,1256532,5,3390770
1672675200,107550.0,107920.0,107400.0,107400.0,589307,5,1681766
1672732800,107950.0,108045.0,106480.0,107305.0,3000536,5,8119438
1672747200,107305.0,107525.0,106285.0,106630.0,2073278,5,6442708
1672761600,106625.0,106680.0,104970.0,105000.0,991385,5,3414217
1672819200,105550.0,106300.0,105265.0,105735.0,2636189,5,7092982
1672833600,105730.0,107070.0,105150.0,106845.0,2464303,5,7553759
1672848000,106840.0,106970.0,106125.0,106870.0,999134,5,3192117
1672905600,107280.0,107815.0,106650.0,107575.0,2368747,5,6755422
1672920000,107580.0,109140.0,107225.0,108810.0,1905225,5,6319730
1672934400,108810.0,109270.0,108755.0,109200.0,559806,5,2043093
1672992000,109050.0,110815.0,108845.0,109350.0,2470658,5,6862599
1673006400,109350.0,110335.0,109125.0,109905.0,1738428,5,5446654
1673020800,109910.0,110650.0,109665.0,110600.0,589625,5,2132694
1673251200,109335.0,110515.0,108800.0,109870.0,2390433,5,6630103
1673265600,109865.0,111295.0,109600.0,110915.0,2141732,5,6608111
1673280000,110915.0,111030.0,109930.0,110210.0,815152,5,2552460
1673337600,109750.0,110940.0,109375.0,110615.0,2506130,5,7144655
1673352000,110620.0,112150.0,110180.0,112095.0,1934860,5,6225220
1673366400,112100.0,112495.0,111890.0,111890.0,748472,5,2729022
1673424000,111950.0,113040.0,111755.0,112600.0,2595758,5,7685407
1673438400,112595.0,112905.0,112030.0,112565.0,1685093,5,5358131
1673452800,112570.0,114190.0,112470.0,113990.0,839009,5,2865523
1673510400,113200.0,113640.0,111940.0,112130.0,2928794,5,7721335
1673524800,112130.0,114070.0,111695.0,113690.0,2227481,5,6599513
1673539200,113690.0,113780.0,112640.0,112990.0,1015560,5,3171463
1673596800,112630.0,112895.0,111405.0,112160.0,2438479,5,6976870
1673611200,112160.0,112365.0,111715.0,112095.0,1603705,5,5069708
1673625600,112095.0,112280.0,111725.0,111990.0,651457,5,2136827
1673856000,111100.0,111640.0,109975.0,110465.0,2239200,5,6316731
1673870400,110465.0,110585.0,109705.0,109925.0,1469220,5,4354937
1673884800,109925.0,110190.0,109825.0,109955.0,501493,5,1560605
1673942400,110000.0,111840.0,109940.0,111690.0,2360076,5,6762522
1673956800,111685.0,112385.0,111550.0,111850.0,1422475,5,4645105
1673971200,111850.0,112660.0,111760.0,112520.0,713494,5,2475349
1674028800,112920.0,114120.0,112830.0,113670.0,2542367,5,7179699
1674043200,113675.0,114340.0,113100.0,113665.0,2315020,5,7328790
1674057600,113665.0,113825.0,112825.0,113000.0,710901,5,2305413
1674115200,111750.0,113545.0,111505.0,112910.0,2383287,5,6636544
1674129600,112915.0,113740.0,112390.0,113635.0,2030619,5,6091558
